date,text,label,클러스터 이름
2020년 5월 11일,여러분~ 통신사 이동하는게 나을듯 합니다~ 유플러스에서 자급제폰 쓰는사람들 싫어해서 이번에 업데이트할때 다 막아뒀다고 하네요~~지들 통신사로 안샀다고 이러는건지 ㅋㅋㅋㅋ통신사 유지해서 요금제 쓰잖아요 유플러스야 ....어이가 없다... 폰바꿔도 일부러 통신사 유지했는데 유지할 이유가 사라졌네요 ..어플만 안들어가지는줄 알았는데 결제할때안되고 타행공인인증서 등록도안되고 막히는게 한두가지가 아닙니다...유플러스 전화해봐도 자기들은 모른다는식...ㅋㅋㅋㅋㅋ이미 내부에선 다알고 전화도 수십통받았을텐데 ㅋㅋㅋㅋ그냥 모른다고만하고 기기등록하라하네 아니면 홈페이지에서 기기등록이라도 할수있게 만들어놓던지 직접 대리점 방문하라는건 뭐죠 ㅎㅎ 6시까지 근무하면서 직장인들 언제가라구요 ㅎㅎ 자급제폰이 싫으신건지 삼성폰을 싫어하시는건지 진짜 유플러스 실망이네요 조만한 통신사 갈아탑니다,0,자급제 폰
2020년 5월 8일,자동이체 계좌 변경이 안 됩니다. 구체적으로 어떤 오류인지라도 알고 싶은데 처리 중 오류가 발생했다는 창만 계속 반복될 뿐입니다. 이전까지 잘 쓰던 어플인데 갑자기 유심 인증에 이상이 있다며 유심 어플을 깔아야한다 했을 때도 황당했지만.. 어플 깔고 들어가서 보니 하려고 했던 일조차도 제대로 되지 않아 너무 당황스럽습니다. 어떻게 해야합니까?,0,유심 인식 오류
2020년 5월 25일,유심이 안되네요 전부다해봤습니다 어플 재설치 유심어플 최신화 휴대폰 소프트웨어 최신화 유심갈아끼우기 하라는거 다 했습니다. 그래도 안되네요 고객센터 vr만 안됩니다 거의 1달동안 안된거 같은데 고칠생각없으신거 같네요 아니면 관심이 없으신건가요? 이런 현상이 벌써 오랜전부터 생긴걸로 알고있는데.. 언제 까지 불편함을 느끼면서 굳이 lgu+ 써야될 이유를 모르겠군요 엘지만 8년 이상 써온사람으로써 배신감을 느끼네요,0,유심 인식 오류
2020년 5월 11일,"잘쓰고 있었는데 어제부터 접속이 안되요~ U+고객센터 어플 터치하면 ""U+고객센터이(가)중지되었습니다""라는 메세지가 뜨면서 접속이 안됩니다~!!왜 그러는걸까요?? 해결방법은 뭘까요???",0,접속 오류
2020년 5월 11일,이제 지칩니다.ㅋ 전 어지간해선 진상안부리는데 lg로고 이제 보기도싫음 ... 정말넘하십니다 엘지ㅜㅜ 빌드번호 소프트웨어 업데이트 이런거시키는데로 해보고 이메일 단말기 정보 찍어서 보내드리는데 답없어서 대리점가니 lg서비스센터 가래고 거기선 또 삼성서비스센터 가래고 삼성센터선 고객센터 전화해보래고 전화하니 원스토어서 설치해보래고 근데 결국 안됨 ㅋ 이정도면 할거 다해본거 아닙니까? 내차비 시간 다쓰고뭐임 이러고 버틴게 육개월입니다 인간적으로다가 진짜 lg 앱을 어떻게든 고처야하는거 아닙니까? 이걸 왜 고객이 다 감내해야하는겁니까? 양쪽회사는 다 이렇게 미루기만 하고.. 플레이스토어는 답변이 복사글 답변뿐이고 .. 이제 어째해야하는지 도저히 모르겠습니다.. 정말 엘지엔 아무런 불만 없었는데 .. 삼성폰에 엘지 통신사쓴게 나의 불찰인가요?,0,접속 오류
2020년 6월 27일,데이터초과된거 참빨리도알려준다 쌩돈 만원쳐날렸네 20분사이에 250메가를쓰고 그후에 500메가를더써서 데이터초과됐다는데 데이터를쓴적이없어 멜론몇곡듣고 인스타 몇개본게다구만 무슨 하루사이에 750메가가 빨려 빨리좀알려주던가 만원쳐넘으니까 초과됐다고 날라오네 쌩돈만천원하수구에버렸네 별한개도아깝다 예전에도 이 문제로 통화했는데 말을하면뭐하냐 변화가없는데 11000원 삥뜯은걸로 잘먹고 잘사세요,0,자급제 폰
2020년 6월 15일,개발자님 꼭 응답바랍니다 이 어플 위젯 실시간 잔여데이터 보려고 쓰고 잇는데요 새로고침하면 네트워크 연결이 안됫다고 먹통이되는데 정말 불편합니다 데이터 계속키고 쓰는데 너무한거 아닌가요? 백그라운드 데이터 제한도 안해놧고 배터리 최적화 제외 설정도 해놧는데 진짜 무용지물이네요..............,0,인증 오류
2020년 4월 3일,이전에는 데이터를 줄때 인증번호가 자동으로 입력되어서 좋았는데 업데이트이후 손으로 일일이 입력해야해요 가족들에게 매달 30기가 가까이 보내는데 너무 불편하네요 해결방법 없을까요,0,인증 오류
2020년 4월 19일,앱도 직관적이고 궁금한 내용 웬만한 건 다 앱에서 찾아볼 수 있어서 너무 편해요. 다만 요금제 변경 가능일도 표시해주시면 더 좋을 듯 합니다.,0,자급제 폰
2020년 4월 13일,2007오류뭔가요 너무불편하네요 언제쯤개선되나요 개선할 생각은 있는건가요 문제가 되면 개선을 해야지 사용을 못할수도 있다니 이게 무슨 헛소린지 개소린지 모르겠네요?? LG 몇년째 안바꾸고 사용중인데 싹다 바꿔버릴까 싶네요,0,자급제 폰
2020년 5월 9일,이 앱이 어느순간부터 접속하기 위해서 터치하면 예상치 않게 중지됬다는 메세지가 뜨면서 접속이 안됩니다 폰 기종은 옵티머스g인데 이거 왜이런가요? 업데이트 해도 안되고 미치겠어요 ㅜ ㅜ,0,접속 오류
2020년 4월 5일,자급제폰 오류코드2007과 관련해서 묻습니다. S10 자급제폰이고 얼마전부터 뮤직벨링 누르면 유심재장착하라는 말만 나옵니다. 고객센터역시 오류코드2007로 나오고요. 현재 요금제에 뮤직벨링 무료요금제도 사용하는데 이거 오류해결 안되나요?뭐 이따구로 합니까? 밑에 댓글보니까 자급제폰과 해외향폰은 안된다고 돼있는데..갑자기 안된다고요??유플러스 10년 넘게 썼는데 진짜..어이없네요,0,자급제 폰
2020년 4월 23일,아니 하루 라도 연체 되면 문자 오고 전화 오고 난리가 가는데 돈 바로 이체 하도 하루 이틀 지나도 그전요금표 나오고 고객들이 돈 만주면 되는건가요??빨리빨리 일좀 하시죠 돈만받으면서 놀고 계신가요?? 월급 루팡 하시네요 여튼 처리 능력 개 쓰레기 수준,0,접속 오류
2020년 4월 1일,USIM 인증에러(오류2007)라고 나옵니다 갤럭시10e이고 최신버전으로 업데이트해도 동일하고 매장에 찾아가도 모른다고 삼성서비스센터 가보라하고 답답함에 번호이동을 해야되나 고민중입니다 빠른조치해주세요 너무 불편합니다,0,인증 오류
2020년 5월 9일,아니저기 2007 오류뜨는데 언제 고칠껀가요? 자급제는 아예쓰지말라는거죠? 유심바꿔도 동일증상 업데이트해도 동일증상 u+ usim 최신업데이트 여기서또 멀해줘야합니까? 도대체 매크로 답변하지말고 제대로 답변주세요,0,자급제 폰
2020년 4월 1일,고객님의 유심 인식번호가 확인되지 않습니다 이거 계속뜨고 로그인도 안되는데 왜이러나요 어휴 몇년동안 잘쓰고 있었는데 이러면 업뎃하는 이유가뭔가요,0,실행 오류
2020년 4월 1일,유플러스는 왜 만날 이벤트만 하면 사이트가 터지나요? 수요일 수퍼데이랑 지포스나우 이벤트 다bad request뜨면서 안들어가지네요 진짜 기분 더럽습니다. 매번 이벤트 할때마다 사이트 연결 불안정한데 제대로 관리 좀 부탁드러요,0,전화 상담
2020년 6월 26일,"비추천, 속도 빠르다고 해서 5G 쓰고 있는데, 중간에 연결이 안되고, 속도 느리고, LTE 변경되면 인터넷 연결도 안되는 통신사. LG만 5년 넘게 쓰고 있지만 정말 비추천, 사기당한 느낌",0,인증 오류
2020년 4월 12일,갤럭시노트9 사용중이며 최근에 업데이트 이후 빌드버전 끝자리가 DTC 입니다 앱실행시 유심인식오류로 2007 코드로 뜨는데 잘되다가 소프트웨어 업데이트후 안되네요 해결좀해주세요,0,실행 오류
2020년 4월 15일,유심 오류코드 2007 이거 최근일도 아니고 몇달 동안 U+ Pass 본인인증도 안되서 문자 인증하고 고객센터 앱도 간편로인으로 안들어 가지고 있는데 U+ 고객센터 전화하면 삼성 고객센터에 연락하라고만 하고 이거 해결하는게 어려운건지 유심을 몇번이나 갈아 끼웠는지 한심하네요,0,접속 오류
2020년 4월 13일,오류 2007이 지속적으로 반복되네요. 자급제 폰 구매자나 해외향? 인사람이 다른 요금제를 쓰는 것도 아닌데 별로 노력도 안하고 차별하는 느낌...답변들에 실망스러워요.,0,자급제 폰
2020년 6월 10일,본인인증을 하라고 해서 문자인증을 눌렀는데 화면이 넘어가질 않네요 오늘 오전 오후 내내 그러는데 로그인이 되어야 뭘 알아보던지 할텐데 답답하네요,0,접속 오류
2020년 4월 11일,고객센터 어플설치가 안됩니다. 기종 LG Q51 설치 누르면 설치중 뜨다가 열기가 안되고 다시 설치 버튼이 뜹니다.,0,접속 오류
2020년 4월 30일,2003 오류 나내요. 유심 꺼냈다 넣어도 재부팅해도 같은 오류납니다. 패스도 사용 못하구요.,0,유심 인식 오류
2020년 5월 7일,갤럭시노트9 자급재폰 유심오류2007이 계속됩니다. 전 버전에서는 없던 현상입니다. 유심뺐다가 껴도 소용이 없네요 수정해 주세요,0,유심 인식 오류
2020년 5월 23일,약정끝나서 드디어 해지하는데 그동안 더러웠고 다시는 만나지 말자 내가 이용했던 통신사중에 최악이였다 해지하는 그 마지막 순간까지 해지하면 손해인데 왜 해지하냐고 이해안간다고 한숨쉬면서 비꼬면서말한 싸가지없는 남자 상담원이나 두고 정말 최악이다 해지를 하든말든 가입자 선택이지 상담원이라는 사람이 이래라저래라 하는 꼬라지가 어이없었다 다른사람 청구서가 자꾸 내 번호로 와서 남의 청구서 그만보내라고 상담했더니 어쩔수 없다고 그냥 참고 살으라고했던 여자상담원...상담원 교육은 합니까?,0,전화 상담
2020년 5월 20일,어플이 접속되지않아요. 서비스가 원활하지 않다며 로그인 접속조차안되네요. 어디로 문의하면되나요?,0,접속 오류
2020년 4월 30일,"접속 하기가왜이리 힘든가요? 로딩 시간도 너무 길고, 버벅거림이 너무 심하네요 빠른 개선 부탁 드려요",0,접속 오류
2020년 5월 4일,안드로이드 업글 이후 계속 오류코드 2004으로 접속 불가네요 유플패스도 마찬가지구요 유심정상인데 왜자꾸 오류나는겁니까,0,유심 인식 오류
2020년 4월 15일,s10 자급제폰 2007 오류가 난지 몇 달 지났는데 해결이 안되고 있네요. 통신사 변경할 예정입니다.,0,자급제 폰
2020년 5월 5일,s10+ 자급제폰 사용자입니다. 선택약정 연장하려고 들어왔더니 유심인증이 안된다고 진행이 안되네요. U+usim도 안되고 PASS 앱도 안되서 아무것도 할수가 없어요. 리뷰 보니 이 현상 나온지가 꽤 지난거 같은데 아직도 해결이 안된건가요?,0,유심 인식 오류
2020년 6월 11일,로딩화면에서 왜 안넘어가지냐?.. 넘어가지면 유심오류뜨고 왜이러냐이거 진짜.. 고쳐봐요 쫌,0,유심 인식 오류
2020년 5월 1일,유심칩 오류로 직영점 가서 무상교체 얘기했더니 자기네들은 들은적없다고 평일에 다시방문해서 본사에 물어봐야 한다더라 시간없다고 그냥 돈낼테니 교체해달라고함 교체했더니 정상작동됨. 이런글 안쓰고 그냥 대충 둥글게 사는스타일인데... 여기는 머하나 맘에드는 구석이 없내 다른분들 댓글처럼 약정기간 끝나면 다른통신사로 바꿔야 될듯함,0,유심 인식 오류
2020년 6월 1일,1달전부터 앱을 열면 사용자 인증에 필요한 정보를 불러오고 있습니다. 잠시만 기다려 주세요. 라고 뜨면서 작동을 안합니다,0,인증 오류
2020년 4월 13일,공인인증서를 유비키 앱에 등록햇는데 고객센터 앱에서만 계속 등록이 안되있다고 뜨네요 문제 해결부탁드립니다.,0,자급제 폰
2020년 5월 14일,통신사이동하고싶은맘이들게하네요 오류부터 본인인증은 같은걸 몇번 반복해야하는지 짜증납니다,0,접속 오류
2020년 6월 16일,인증 넘어가질 않으니... 쓰라고 만든건지... 열터지라고 만든건지... 저만 그런게 아니고 하루이틀 그런것도아니고... 고객응대도 없고.... 별하나도 아깝네요,0,인증 오류
2020년 6월 29일,대체 로딩중만되고 언제 접속되져? 타 통신사는 아예 접속이 안되나봐요?,0,접속 오류
2020년 5월 11일,오류로 들어가지도 못한지 오래 됬는데 설치할 이유가 없지 않나요,0,자급제 폰
2020년 6월 10일,왜 본인인증 휴대폰인증을 하면 다음 화면이 안나오죠? 하단 인증을 누르면 그냥 하얀화면만 나와서 사용을 못하고 있네요.,0,접속 오류
2020년 5월 7일,고객센터에 접속이 안되네요~ 하루종일 들어가봐도 엥엥이만 돕니다,0,접속 오류
2020년 5월 9일,이틀전부터 실행하면 오류나고 안되네여.. 2배데이타등록해야하는데ㅠ.ㅜ,0,실행 오류
2020년 4월 10일,행운의 위캔드 이벤트 참여하는데 계속 튕깁니다...;; 삭제하고 앱다시깔아도 튕기고 누구를 위한 이벤트인가요,0,전화 상담
2020년 5월 9일,고객센터앱이 작동돼지 않습니다. 빠른시간내에 해결방법을 알려주시기 바랍니다.,0,접속 오류
2020년 6월 18일,위젯이 새로고침하면 로딩만 계속하는데 이거만 고치면 좋겠어요,0,실행 오류
2020년 4월 20일,고객센터 앱에 안들어가지고 오류코드:1004 가 뜨는데 왜이런가요??,0,접속 오류
2020년 5월 24일,소액결제 이용동의 되잇다고 나오는데 결제할때 이용동의하라고 자꾸팝업떠요..,0,자급제 폰
2020년 4월 14일,왜자꾸고객센터들어갈시 오류2007이뜨나요 엘지pass는유심문제로 사용불가하다고하고 뺏다껴따 해도문제고 어떻게하라는건가요?,0,유심 인식 오류
2020년 6월 27일,맨날 들어가지지도 않고 지우고 깔고 지우고 깔고 빨리 약정끝나면 갈아타야지 진짜 짜증,0,자급제 폰
2020년 6월 13일,스팸 앱에서 스팸신고후 바로 삭제가능하게 해주세요 문자로 스팸 알림올때 119-114 랑 다른번호로 알려주는건 안되나용? 스팸알림 문자랑 통신사 문자랑 같이와서 보기 불편해요,0,자급제 폰
2020년 6월 29일,아예 안드가지는데 좀 고쳐주세요 옛날부터 이러더니 계속 그러네,0,자급제 폰
2020년 5월 7일,싸구리이시네요전화가잘안되니다음에는잘좀해주세요,0,접속 오류
